Url|标题|时间|介绍|公司|所属行业|子行业|地区|轮次|融资额|股权占比|投资方
https://www.itjuzi.com/investevents/14496|雪球科技宣布完成B轮融资|2015.6.30|雪球科技是一家主打NFC的手机支付软硬件集成解决方案服务商，提供手机厂商一站式的手机电子钱包方案，目前已有NFC手机钱包产品在手机上已经预置和推广到市场使用。公司日前宣布完成B轮投资。|雪球科技|金融|支付|广东·深圳|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9416|教学仪器研发公司昂尼斯特获500万天使投资|2015.6.30|昂尼斯特教学科研实验仪器研发商，同时还提供智能实验室、教室、博物馆、展馆、自动化温室、人工气候室的设计与建设，目前正在筹建实验仪器的电商平台。目前，昂尼斯特获500万天使投资，UFO创投基金投资。|昂尼斯特|教育|其他教育相关|河南·新乡|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/9774|基于景区地图的游客服务平台景区宝获3000万Pre-A融资|2015.6.30|景区宝是一个旅游景区服务网站，围绕景区提供宣传和推广，目前有三大核心产品：旅游地图服务系统、语音导游机、图片社交。北京智能联信信息科技有限公司旗下产品。该公司于2015年6月底获得3000万Pre-A融资，投资方不详。|景区宝|旅游|旅游信息化|北京·朝阳区|Pre-A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9788|自营式企业电商平台“公司宝”已完成1200万Pre-A轮融资|2015.6.30|公司宝是一个从公司注册切入的一站式企业服务O2O平台，采用自营团队，主打一对一“保姆式”服务。汉唐信通（北京）科技有限公司旗下产品。该公司宣布已在6月底完成1200万Pre-A融资。|公司宝|企业服务|综合企业服务|北京·海淀区|Pre-A轮|1200万人民币|未透露|
https://www.itjuzi.com/investevents/10887|塔木金融获得千万元天使投资|2015.6.30|租了么是一个互联网房租分期付款及租房服务平台，为白领提供租房按月支付的房产金融服务，北京塔木德财富信息科技有限公司（塔木金融）旗下产品。公司日前获得千万元天使投资。|租了么-塔木金融|房产服务|房产金融|北京·海淀区|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/10906|最惠保获得数百万美元A轮投资|2015.6.30|最惠保是一家移动车险比价工具，通过微信公众号及APP的方式为用户提供多家保险公司的直销报价。公司日前获得数百万美元A轮投资。|最惠保|金融|保险|上海·浦东新区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/9523|铁甲网获得数千万美元B轮投资|2015.6.29|铁甲工程机械网是一家专注于工程机械行业的垂直门户，提供行业新闻、行情导购、产品中心、二手设备、设备视频等服务，北京信达众联科技有限公司开发，旗下还有铁宝贝、二手工程机械网等。公司日前获得数千万美元B轮投资。|铁甲工程机械网|电子商务|其他电商|北京·海淀区|B轮|数千万美元|未透露|
https://www.itjuzi.com/investevents/10912|伴米获得数千万元A轮投资|2015.6.29|伴米是一个让用户轻松找到最有趣的当地朋友的旅行社交平台，主要为游客搜集当地有趣的导游和好玩的行程。旅行者可以随时预约导游及行程，支持游客和导游进行双向选择，现在主要在硅谷和旧金山开通服务。北京吹米科技有限公司旗下网站。公司日前获得数千万元A轮投资。|伴米-吹米科技|旅游|旅游工具及社区|北京·海淀区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/11238|外居乐获得数百万元天使投资|2015.6.29|外居乐是一个海外房产信息与服务平台，致力于为中国买家提供全面实时的海外房源信息，同时帮助其找到最佳的海外华人房地产经纪人。公司日前获得数百万元天使投资。|外居乐|房产服务|买房|上海·浦东新区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/12218|好邻获得数百万元天使投资|2015.6.29|好邻是一个社区O2O平台，通过让小区住户得以发布信息、共享资源、收获实惠。从而让“远亲不如近邻”的美好传统得以回归，让小区住户把家随身携带。旗下有好邻便利、好邻通等产品。公司日前获得数百万元天使投资。|好邻便利|本地生活|商户服务及信息化|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9438|借贷宝获得中化岩土子公司3000万元A轮投资|2015.6.28|借贷宝是一家互联网金融服务平台，主打熟人间单向匿名借贷模式（即借款人实名、出借人匿名），通过互联网人与人之间的连接机制，实现直接金融交易。上市公司中化岩土日前发布公告称，公司全资子公司中化岩土投资管理有限公司将想借贷宝增资3000万元，占人人行增资后注册资本约0.1364%。|借贷宝|金融|贷款|北京·海淀区|战略投资|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9622|智游啦获得数千万元A轮投资|2015.6.28|智游啦是一家自助游综合服务平台，提供个性化定制方案自动生成、本地生活家和达人带队玩等。公司日前获得数千万元A轮投资。|智游啦|旅游|旅游工具及社区|广东·深圳|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9364|美狸美妆获得500万元天使投资|2015.6.27|美狸美妆是一个美妆视频分享、聚合平台，独家签约全网百位美妆红人，奉献上千个化妆视频教程，公司在成立之初获得500万元天使投资、美易在线投资。|美狸美妆-美狸科技|本地生活|美业服务|福建·厦门|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/9527|Tezign特赞获得数百万美元A轮投资|2015.6.27|Tezign特赞是一个对接设计师与科技创业公司的平台，致力于帮你找到优秀的设计师。公司日前获得数百万美元A轮投资。|Tezign特赞|企业服务|行业解决方案|北京·朝阳区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/12098|会场预订场地网获得150万元天使轮融资|2015.6.27|场地网是一家会议场地及团体客房搜索与预定平台，旗下拥有网站、PC应用、APP等多款产品。深圳市场地网电子商务有限公司旗下网站。近日场地网近期宣布获得由缘合资本投资的150万元的天使轮融资.|场地网|企业服务|其他企业服务|广东·深圳|天使轮|150万人民币|未透露|
https://www.itjuzi.com/investevents/15843|杭州掌康科技获得数千万元Pre-A轮投资|2015.6.27|杭州掌康科技是一家基于移动互联网的慢病管理服务商，致力于打造数字化健康平台，主打健康社交化，让用户更好地管理和改善自己的健康状况。公司日前获得数千万元pre-A轮投资。|杭州掌康科技|医疗健康|健康管理|浙江·杭州|Pre-A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/11835|搭搭顺风车获得数百万元天使投资|2015.6.26|搭搭顺风车是一个基于顺风车的交通出行及陌生人社交应用，隶属于北京梦想要有科技有限公司。公司日前获得数百万元天使投资。|搭搭顺风车|汽车交通|交通出行|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/13857|SchoolPal校宝获得1000万元Pre-A轮投资|2015.6.26|SchoolPal校宝是一个面向教育培训机构的ERP管理系统，致力于提高教育工作者的【管理效率】和【服务技术】。北京若谷教育科技有限公司旗下产品。公司日前获得1000万元Pre-A轮投资。|SchoolPal校宝|教育|教育信息化|北京·石景山区|Pre-A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/6279|俺不挂获得100万元天使投资|2015.6.26|俺不挂是一个大学生助考与视频教育网站，致力于帮助大学生考前突击通过考试，可以提供“期末考试不挂科”服务的在线教育平台，烟台俺不挂教育咨询有限公司旗下网站。公司日前获得100万元天使投资。|俺不挂|教育|大学生教育|山东·烟台|天使轮|100万人民币|未透露|
https://www.itjuzi.com/investevents/11258|猎鹰网络获得数千万元B轮投资|2015.6.26|上海猎鹰网络前身为上海游韵网络科技有限公司，是一家移动游戏推广及移动广告服务商，旗下拥有游戏研发子公司范特西、线下预装子公司新时空、从事有声读物开发的子公司优美动听、运营移动应用商店的子公司掌汇天下以及猎鹰香港、猎鹰胜效等六家子公司。公司日前获得数千万元B轮投资，前海新合力投资、昱烽晟泰投资等多家机构共同参与。|猎鹰网络|移动互联网|应用分发和渠道|上海·徐汇区|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9688|聚爱财获得数千万元B轮投资|2015.6.25|聚爱财是一家移动理财服务初创公司，目前是通过与银行等金融机构的合作，为用户提供低风险、高收益的理财产品，公司日前获得数千万元B轮投资，华远集团投资。|聚爱财|金融|理财|北京·西城区|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/12987|拆车匠获得2000万元天使投资|2015.6.25|拆车匠集团由原国际知名报废汽车拆解企业高管与原阿里巴巴集团高管合作创办的全球性公司，公司率先在全球建立和推广报废汽车智慧拆解生产方式，致力于为全球报废汽车拆解产企业提供拆解工业4.0信息及数据服务，并为拆解企业建立废车供应及面向全球的二手汽车配件，汽车拆解废原料销售电子商务平台和物流服务平台，在中国推广国际上先进的、以废车利用价值最大化、成本最低化的环保拆车工艺。公司日前获得2000万元天使投资。|拆车匠|汽车交通|汽车后服务|北京·海淀区|天使轮|2000万人民币|未透露|
https://www.itjuzi.com/investevents/13071|艺伙获得数百万元天使投资|2015.6.25|艺伙是一个主打艺术领域的移动互联网教育与作品分享平台，隶属于艺也（北京）教育科技有限公司，旗下有微信公众号798手绘网、V课等。公司日前获得数百万元天使投资，新宇新成长投资管理中心（有限合伙）投资。|艺伙AitFire|文化娱乐体育|艺术|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/12010|亿微数据获得数千万元A轮投资|2015.6.24|EweData亿微征信是一家基于大数据的征信公司，为个人、企业提供征信服务和大数据挖掘分析服务，产品有个人征信服务产品、企业征信服务产品、Ewewallet等。公司日前获得数千万元A轮投资，北京骏豪融生投资等参与。|EweData亿微征信|金融|信用及征信|上海·浦东新区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9302|挖豆获得300万元天使轮投资|2015.6.24|挖豆是一款为用户提供兴趣社交的同城活动社交平台，用户可在上门发起活动，发布信息，预约参与活动等等。该公司日前获得300万元天使轮投资，投资方信息未透露。|挖豆WADO|SNS社交网络|陌生人交友|福建·厦门|天使轮|300万人民币|未透露|
https://www.itjuzi.com/investevents/9258|票管家获得3000万Pre-A轮投资|2015.6.23|票管家是一家旅游B2B公司，主营电子票券B2B开放平台、传统旅游业务、景区策划、景区电子票务系统解决方案及景区票房设备等业务，公司日前完成3000万元人民币的Pre-A轮融资，资金来源为三位独立投资人，估值达到3亿元。|票管家|旅游|B2B同业旅游|上海·闸北区|Pre-A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9267|极米获得芒果传媒3亿Pre-B轮战略投资|2015.6.23|成都极米科技（此前叫几米科技）是一家智能微投创新企业，产品包括极米云影电视、智能投影设备等。目前，极米获得芒果传媒3亿Pre-B轮战略投资，此次投资除现金注资外，还包括资源投入、牌照内容绑定。|极米|硬件|电子数码|四川·成都|Pre-B轮|3亿人民币|未透露|
https://www.itjuzi.com/investevents/9244|达内科技获KKR和公司CEO9050万美元投资|2015.6.22|达内科技(Nasdaq:TEDU)日前发布公告称，投资公司KKR、公司创始人、董事长兼CEO韩少云已与公司达成购股协议，将从公司IPO(首次公开招股)之前的股东(售股股东)手中购买9050万美元的普通股。|达内科技|教育|职业培训|北京·海淀区|IPO上市后|9050万美元|未透露|
https://www.itjuzi.com/investevents/9216|拉卡拉获得15亿元新一轮融资|2015.6.21|拉卡拉是一家综合互联网金融公司及社区O2O电商平台，旗下有个人支付、企业支付、征信、小贷、保理、P2P交易平台等多家子公司，公司日前获得15亿元投资，太平人寿、中国再保险集团、大地保险、民航发展基金等企业参与投资。|拉卡拉|金融|金融综合服务|北京·海淀区|战略投资|15亿人民币|未透露|
https://www.itjuzi.com/investevents/9218|多点科技获得1000万元A轮投资|2015.6.21|浙江多点是一家本地生活O2O服务应用，用户通过浏览“多点”商户信息，获取商户放送的多币，累积多币可免单消费，实现“一钱多用”。公司日前获得千万元A轮投资。|浙江多点|本地生活|生活综合服务|浙江·金华|A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/9219|稳收宝获得2亿元B轮投资|2015.6.21|稳收宝是一家定期固定收益理财服务平台，提出“百元理财”口号，公司日前完成2亿元B轮融资，由美银美林领投、多家投资机构跟投，整体估值达5亿元。|稳收宝|金融|理财|上海·杨浦区|B轮|2亿人民币|未透露|
https://www.itjuzi.com/investevents/9230|1号柜获得3000万元A轮投资|2015.6.21|深圳市云柜互联科技是一家主打社区便民服务及社区电子商务O2O的公司，旗下拥有体验式电商管家品牌“1号柜”，集“智能快件柜、智能售货柜、广告柜、样品分发柜、“1号柜”APP、电子商城”于一体，致力于为广大社区居民提供快递代收、商家样品分发、商家信息精准推送、商城购物等服务。公司日前获得3000万元A轮投资，北京华瑞善德投资、北京万丰兴业投资等参与投资。|1号柜-云柜互联|电子商务|生活服务电商|广东·深圳|A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9231|跟谁游获得数百万元天使投资|2015.6.21|跟谁游是一个海外旅游C2C共享平台，为出境游用户对接当地导游、地接人员等。公司日前获得数百万种子轮融资，估值超3000万。|跟谁游|旅游|出境游|上海·杨浦区|种子轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9238|日本商品海淘网站洋蜜网获得1000万天使投资|2015.6.21|洋蜜网是一个专注于日本的海淘网站，为用户提供直拍、直购、付款、仓储、物流等一站式服务。目前，洋蜜网获得1000万天使投资，具体投资机构未透露。|洋蜜网|电子商务|海淘代购|河南·郑州|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/10558|拼啦获得100万美元天使投资|2015.6.21|拼啦是一个基于地理位置的移动互联网社交产品，结合了游戏玩法和社交特性，既带有几分《Ingress》的「虚拟介入现实」的游戏意思，也可以在这款APP中搜集一些碎片做成拼图兑换现实福利。公司日前获得100万美元天使投资。|10Lab拼啦Pinla|SNS社交网络|陌生人交友|北京·朝阳区|天使轮|100万美元|未透露|
https://www.itjuzi.com/investevents/13069|跑跑友获得100万元天使投资|2015.6.20|跑跑友是一家主打校园一公里服务的校园服务O2O平台，提供跑腿、签到、约伴等各类服务，隶属于武汉跑跑友科技有限公司。公司日前获得100万元天使投资。|跑跑友|本地生活|生活综合服务|湖北·武汉|天使轮|100万人民币|未透露|
https://www.itjuzi.com/investevents/15664|简书获得数百万美元A轮投资|2015.6.20|简书是一个将写作与阅读整合在一起的阅读社区。隶属于上海佰集信息科技有限公司。公司日前获得数百万美元A轮投资。|简书|文化娱乐体育|媒体|上海·杨浦区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/9221|暴雨洗车获得数千万元A轮投资|2015.6.20|暴雨洗车是一个为车主提供到店、上门洗车O2O服务的移动平台，服务现已覆盖常州、上海、无锡、江阴等地。公司日前获得数千万元A轮投资。|暴雨洗车|汽车交通|汽车后服务|江苏·常州|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9227|安司密信获得千万元Pre-A轮投资|2015.6.20|安司源科技是一家企业级服务的初创公司，致力于移动安全通讯工具的开发，现以推出一款移动办公的加密即时通信应用安司，支持跨移动平台通信，对通信数据即时加密保护，为企业信息安全提供从文本、图片、语音、视频到网络通话的全方位保护。公司日前获得千万元的Pre-A轮投资。|安司密信-安司源|企业服务|企业IT服务|上海·浦东新区|Pre-A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/9237|东方明珠22亿元入股兆驰股份|2015.6.20|兆驰股份是一家专业生产消费类电子产品的企业，主要产品包括数字智能高清液晶电视、数字智能付费高清机顶盒等。目前，东方明珠22亿元入股兆驰股份。|兆驰股份|硬件|电子数码|广东·深圳|战略投资|22亿人民币|未透露|
https://www.itjuzi.com/investevents/9200|“偶们亲子出行”获得5000万人民币A轮投资|2015.6.19|偶们是一个新的亲子互动移动社交应用，我们(北京)科技有限公司旗下。近日，“偶们亲子出行”获得5000万人民币A轮投资，投资方未透露。|偶们-我们科技|本地生活|生活综合服务|北京·朝阳区|A轮|5000万人民币|未透露|
https://www.itjuzi.com/investevents/9203|物流O2O平台“省省回头车”获得Pre-A轮融资|2015.6.19|省省回头车是一个物流O2O平台，帮助车主、货主、物流公司轻松找货源、找车源、空车配货、车辆定位、车辆调度等。目前，“省省回头车”获得Pre-A轮融资，由广东中广投资管理有限公司旗下的东莞基金及前海宝创投资管理（深圳）有限公司领投、广州耀辉投资合伙企业跟投。|省省回头车|电子商务|快递物流|广东·广州|Pre-A轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9205|游戏流量变现平台豆米游戏中心获得2000万元投资|2015.6.19|豆米游戏中心是一个一站式H5游戏发布平台，提供游戏流量变现服务。目前，豆米游戏中心获得2000万元投资，畅想游戏投资。|豆米游戏中心|游戏|游戏发行及渠道|广东·广州|天使轮|2000万人民币|未透露|
https://www.itjuzi.com/investevents/9228|考拉理财获得数百万元天使投资|2015.6.19|考拉理财是一个互联网金融理财平台，通过优选债权市场的债权进行分散投资，监控债权的运营情况为用户提供1元为1个份额的低门槛理财服务。公司日前获得数百万元天使投资。|考拉理财|金融|理财|广东·广州|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9260|省心宝获得710万元A轮投资|2015.6.19|省心宝是一个转为汽车商家服务的B2B汽车交易平台，目的是解决4S店和经销商交易不透明的困扰。目前，省心宝获得710万人民币A轮投资，由北京比特大陆和浙江某行业知名投资人投资。|重庆省心宝汽车|汽车交通|新车|重庆·渝北区|A轮|710万人民币|未透露|
https://www.itjuzi.com/investevents/12259|崔牛会完成270万元天使轮众筹融资|2015.6.19|崔牛会是一家专注于企业级服务领域的垂直媒体，北京火花无限科技有限公司旗下产品。公司日前获得270万元天使轮众筹融资。|崔牛会|文化娱乐体育|媒体|北京·海淀区|天使轮|270万人民币|未透露|
https://www.itjuzi.com/investevents/13574|大学生活动社交平台IWANT已完成900万Pre-A轮融资|2015.6.18|IWANT是大学生活动社交平台，和学校周边商家合作提供产品和服务优惠。2015年9月前做大学生兴趣社交平台。2015年6月IWANT完成900万Pre-A轮融资，领投方为上海乾银投资。|IWANT|SNS社交网络|校园社交|浙江·杭州|Pre-A轮|900万人民币|未透露|
https://www.itjuzi.com/investevents/9182|艺考培训平台艺友网获500万天使投资|2015.6.18|艺友网是一个为艺考生提供培训服务的平台，除了针对考生需求推荐符合考生需求的画室外，考生如果在培训结束后通过了考试还可以返还学费。目前，艺友网获500万天使投资，杭州龙运网络科技有限公司投资。|艺友|教育|职业培训|浙江·杭州|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/9183|教育O2O导购平台“拼班”获500万元天使投资|2015.6.18|拼班是一个整合教育资源和用户资源的教育类O2O信息服务平台，用户可以在线对比课程、选择课程，并以团购的优惠价格加入课程。目前，“拼班”获500万元天使投资，具体投资机构未透露。|拼班|教育|教育综合服务|北京·海淀区|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/10456|优养养车完成第二轮数百万元天使轮融资|2015.6.18|优养养车是一个为用户提供上门保养和4S店特价预约保养的汽车养护共享平台。深圳市云端物联科技有限公司旗下产品。近日，优养养车完成第二轮数百万元天使轮融资。|优养养车|汽车交通|汽车后服务|广东·深圳|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9159|SPI绿能宝获得4000万美元私募投资|2015.6.17|绿能宝是一个专注于太阳能发电全套解决方案，以实物融资租赁为商业模式的新型互联网金融品牌。隶属于阳光动力电子商务（上海）有限公司。目前，SPI绿能宝获得4000万美元私募投资，VisionEdge公司投资。|绿能宝|金融|基金|上海·普陀区|战略投资|4000万美元|未透露|
https://www.itjuzi.com/investevents/9178|蚂蚁金服完成第一轮融资|2015.6.17|蚂蚁金服是阿里巴巴旗下的小微金融集团，于2014年10月16日正式成立，旗下业务包括支付宝、支付宝钱包、余额宝、招财宝、蚂蚁小贷和网商银行（筹）等。公司日前完成第一轮融资，社保基金等参与投资。|蚂蚁金服|金融|金融综合服务|浙江·杭州|A轮|亿元及以上人民币|未透露|
https://www.itjuzi.com/investevents/13514|衣格获得300万元天使投资|2015.6.16|衣格是一家从服装搭配出发提供服装导购的移动平台，北京芭丫丫科技有限公司旗下产品。公司日前获得300万元天使投资。|衣格|电子商务|服装服饰|北京·海淀区|天使轮|300万人民币|未透露|
https://www.itjuzi.com/investevents/9137|师生互动平台慧沃网获1.2亿B轮投资|2015.6.16|慧沃网是是一个幼儿园智慧办园解决方案提供商，旨在通过提供简单、实用的开放式网络学校、班级管理平台及服务，促进“家校沟通”，全面提高孩子成长的各项素质。目前，慧沃网获1.2亿B轮投资，君集团旗下和睿资本和另外两家教育行业的合作伙伴。|慧沃网|教育|儿童早教|北京·海淀区|B轮|1.2亿人民币|未透露|
https://www.itjuzi.com/investevents/9139|艺术教育平台尚课无忧获得千万元天使投资|2015.6.16|“尚课无忧”是一个艺术爱好者学习平台，让艺术老师和学生高效对接。同时平台还为老师和学生提供教学辅助工具和服务，提升教学和学习效率。目前，尚课无忧获得千万元天使投资，具体投资机构未透露。|尚课无忧|教育|教育综合服务|浙江·杭州|天使轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9140|社区消费平台生活半小时获千万级天使投资|2015.6.16|生活半小时是一个社区消费服务平台，以“社区商城+社区物流”为切入口，接入中小商家，同时为社区居民提供送货上门服务。目前，生活半小时获千万级天使投资，投资方为新三板上市企业卡联科技和天际数字。|生活半小时|本地生活|城市社区|北京·朝阳区|天使轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9146|东易日盛1280万美元投资美乐乐|2015.6.16|美乐乐隶属于广东省佛山市顺德区千维家具有限公司，是集装修、建材、家居于一体的O2O网站。日前，东易日盛1280万美元投资美乐乐，占比2.2.5%。|美乐乐家具网|电子商务|家居建材|天津·滨海新区|C轮|1280万美元|未透露|
https://www.itjuzi.com/investevents/9161|O2O找老师平台“名师宝”获3000万元天使投资|2015.6.16|名师宝是一个专注于K12学习服务的O2O平台，学生可以在上面找老师、找机构、找课程，同时平台方可以根据用户需要推送感兴趣的老师。目前，“名师宝”获3000万元天使投资，广东广益科技旗下家族基金广益资本投资。|名师宝|教育|K12教育|广东·广州|天使轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9966|六趣网络获得数千万元B轮投资|2015.6.16|66RPG橙光游戏中心是一个用户原创游戏制作、分享平台，提供文字游戏制作工具等，隶属于北京六趣网络科技有限公司。公司日前获得数千万元B轮投资。|66RPG橙光游戏中心|游戏|游戏综合服务|北京·海淀区|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9973|mua美妆获得数百万美元A轮投资|2015.6.16|Mua美妆是一个美妆分享及导购APP，提供一个美妆、护肤、美甲爱好者的交流分享社区。公司日前获得数百万美元A轮投资。|Mua美妆|本地生活|美业服务|北京·朝阳区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/9109|互联网金融平台国佳财富获得3000万元A轮投资|2015.6.15|国佳财富是一个互联网金融平台，致力于为广大机构、企业和合格投资者提供综合性金融资产投资交易相关服务和投资顾问服务，借助网络平台降低投融资双方的交易成本、持续优化资源配置。目前，国佳财富获得3000万元A轮投资，具体投资机构未透露。|国佳财富|金融|金融综合服务|湖北·武汉|A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9110|敏狐获得A轮融资|2015.6.15|卓旗电子是一家互联网智能硬件企业，目前旗下研发有敏狐智能手表。公司日前宣布获得A轮融资，进一步扩大产品线。|敏狐-卓旗科技|硬件|电子数码|上海·浦东新区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9158|玻森数据获得pre-A轮投资|2015.6.15|玻森数据BosonNLP是一家中文自然语言分析云服务提供商，旗下有中文语义开放平台BosonNLP等。公司日前宣布完成Pre-A轮投资。|玻森数据BosonNLP|企业服务|行业解决方案|上海·静安区|Pre-A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9167|51金服获天使轮千万人民币投资|2015.6.15|51金服旗下“网贷工场”是一个网贷行业第三方综合门户网站，以网贷理财资讯为核心，为用户提供财经资讯、个人理财应用工具和无线智能移动理财产品等多方位专业理财信息服务。公司日前获得千万元天使投资，投资方分别为明家科技董事长周建林、朗科科技创始人成晓华、广州艾媒传媒集团董事长张毅、北京神州光大科技股份有限公司总裁高峰、广州市毅航通信技术有限公司。|51金服-网贷工场|金融|金融媒体及社区|广东·深圳|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/10011|颜值社交“ERA”获得800万元天使投资|2015.6.15|讯踪科技ERA是一款基于LBS的任务式价值社交，让用户的颜值、技能、身价、信用、人格魅力、社交能力直接变现。目前，“ERA”获得800万元天使投资，CAMA投资。|讯踪科技ERA|SNS社交网络|陌生人交友|北京·海淀区|天使轮|800万人民币|未透露|
https://www.itjuzi.com/investevents/11779|薪人薪事获得数百万元天使投资|2015.6.15|薪人薪事是一个薪酬管理SaaS平台，专注于为创业公司和中小企业提供服务，目前支持在线上进行员工信息管理、薪酬自动计算和发放、社保和公积金对接、人力成本分析等功能。公司日前获得数百万元天使投资。|薪人薪事|企业服务|人力资源|北京·东城区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9111|商业体主题展会运营平台“万嘉文创”获3000千万A轮投资|2015.6.14|万嘉文创是一个主打商业综合体文娱时尚主题展会及营销活动的运营平台，通过整合动漫、游戏、电影、娱乐的IP资源以及商业体公共空间，开展商业主题策展业务。目前，“万嘉文创”获3000千万A轮投资，香港上市公司中国手游文化投资有限公司投资。|VPLUS万嘉文创|文化娱乐体育|设计及创意|北京·朝阳区|A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/9112|供应链金融和P2B投融资平台开财宝获得千万级A轮投资|2015.6.12|开财宝是一家供应链金融和P2B投融资平台，提供抵押贷、订单贷、供应商应收账款融资等金融服务，隶属于开财宝网络科技（北京）有限公司。目前，开财宝获得千万级A轮投资，同人资本投资。|开财宝|金融|贷款|北京·海淀区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/9684|餐馆无忧获得数百万美元A轮投资|2015.6.12|餐馆无忧是一个面向餐饮企业的B2B电商服务平台，厂家通过后台管理系统上传商品信息至前端展示页面，餐馆可通过WEB或APP页面浏览商品、选择商品、购买商品，厂家通过餐馆提交的订单进行集中配送，解决了餐馆进货、配送货物问题。公司日前获得数百万美元A轮投资。|餐馆无忧|本地生活|美食餐饮|北京·海淀区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/11072|笨鸟旅行获得数百万元天使投资|2015.6.12|笨鸟旅行是一个基于奖励机制的旅游线路社交分销、预定、分享平台，用户分享精选线路，推荐他人报名可获得现金返利。湖南墨者科技有限公司旗下产品。公司日前获得湖南省中小微企业产业投资成长基金企业(有限合伙)的天使投资。|笨鸟旅行APP|旅游|旅游工具及社区|湖南·长沙|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/12188|青蜜科技获得数百万元天使投资|2015.6.12|青蜜是一个年轻人兴趣社区，推出一系列针对90后青年人的志趣社交活动，致力于打造一所没有围墙的大学、成为青年人自由时间的自由联合平台。公司日前获得数百万元天使投资。|青蜜科技|SNS社交网络|兴趣社区|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/14131|人才啊获得2000万天使轮融资|2015.6.12|人才啊是一款人才招聘管理工具，从多个招聘网站上汇总信息，除去招聘员工外还为用户提供了员工离职预警，帮助有效降低离职率。上海人才啊信息科技有限公司旗下产品。公司日前获得2000万元天使投资，wind万得等参与。|人才啊|企业服务|人力资源|上海·杨浦区|天使轮|2000万人民币|未透露|
https://www.itjuzi.com/investevents/14338|火星文化获得1250万元Pre-A轮投资|2015.6.12|火星文化是视频内容领域的孵化器，通过节目研发、发行运营、内容营销的模块，帮助内容制作公司/工作室创业，做出用户喜爱的节目。|火星文化|文化娱乐体育|多媒体|北京·朝阳区|Pre-A轮|1250万人民币|未透露|
https://www.itjuzi.com/investevents/4150|上方网获得数千万元B轮投资|2015.6.12|上方网是一家手机游戏和移动互联网门户网站，旗下有上方媒体、上方社交、上方会展、上道网、爱知客、上方花园等，隶属于北京上方传媒科技有限公司。公司日前获得数千万元B轮投资。|上方网|游戏|游戏媒体|北京·朝阳区|B轮|数千万人民币|未透露|
