Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13641|2014.6.27|绿米联创|硬件|广东|A轮|数千万人民币|小米科技,顺为基金
https://www.itjuzi.com/investevents/7861|2014.6.27|小米智能家庭套装|硬件|广东|A轮|数千万美元|小米科技,顺为基金
https://www.itjuzi.com/investevents/9620|2014.6.27|游啊游旅行网|旅游|北京|A轮|数千万人民币|东方华盖创投
https://www.itjuzi.com/investevents/11517|2014.6.26|吃货三国|电子商务|上海|天使轮|数百万人民币|小马蜂创投
https://www.itjuzi.com/investevents/3571|2014.6.26|拾财贷|金融|福建|A轮|1亿人民币|若水合投
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/12852|2014.6.26|即科金融Geex Finance|金融|上海|天使轮|数百万人民币|纽信创投
https://www.itjuzi.com/investevents/13909|2014.6.26|天趣互动|游戏|北京|天使轮|100万人民币|麒麟游戏
https://www.itjuzi.com/investevents/14952|2014.6.26|太美医疗|医疗健康|浙江|天使轮|数百万人民币|苏州凯风创投
https://www.itjuzi.com/investevents/12729|2014.6.25|OFashion迷橙|电子商务|北京|天使轮|100万美元|Crystal Stream清流资本
https://www.itjuzi.com/investevents/12861|2014.6.25|汉普电子|硬件|广东|A轮|数千万人民币|英特尔投资Intel Capital
https://www.itjuzi.com/investevents/15824|2014.6.25|嘉福平台|企业服务|上海|天使轮|数百万人民币|上海嘉银金融
https://www.itjuzi.com/investevents/10865|2014.6.25|百迈客生物|医疗健康|北京|A轮|数千万人民币|国科嘉和
https://www.itjuzi.com/investevents/3561|2014.6.25|理财范|金融|北京|A轮|数千万人民币|易孚泽投资-林广茂
https://www.itjuzi.com/investevents/3812|2014.6.25|联众世界Ourgame|游戏|北京|F轮-上市前|数千万美元|华人文化产业基金
https://www.itjuzi.com/investevents/4798|2014.6.24|蛋定-甜派网络|本地生活|上海|A轮|数百万美元|经纬中国
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/11972|2014.6.24|团车网|汽车交通|北京|B轮|数千万美元|贝塔斯曼亚洲投资基金,险峰长青(险峰华兴)
https://www.itjuzi.com/investevents/13952|2014.6.24|北京中数智汇|金融|北京|A轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/4933|2014.6.23|ARTAND云艺互动科技|文化娱乐体育|北京|天使轮|数百万人民币|创新工场,合鲸资本
https://www.itjuzi.com/investevents/15718|2014.6.22|九九互娱|游戏|北京|A轮|数千万人民币|亚商资本
https://www.itjuzi.com/investevents/6741|2014.6.21|上海迈微科技|移动互联网|上海|天使轮|数百万人民币|丰厚资本
https://www.itjuzi.com/investevents/10879|2014.6.21|众灵游戏|游戏|上海|天使轮|500万人民币|互动娱乐
https://www.itjuzi.com/investevents/13051|2014.6.21|英梅吉IMG|企业服务|北京|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/12335|2014.6.20|Appier|硬件|台湾|A轮|600万美元|红杉资本中国
https://www.itjuzi.com/investevents/12784|2014.6.20|旅行加|旅游|上海|天使轮|数百万人民币|云天使基金,戈壁投资
https://www.itjuzi.com/investevents/15207|2014.6.20|慧悦游戏|游戏|上海|A轮|1000万人民币|游侠汇,鼎聚投资
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/15343|2014.6.20|Cosonic佳禾声学|硬件|广东|A轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/3513|2014.6.19|英语说|教育|浙江|天使轮|数百万人民币|暾澜投资
https://www.itjuzi.com/investevents/3514|2014.6.19|微贷网|金融|浙江|A轮|1亿人民币|盛大集团/盛大资本,汉鼎股份
https://www.itjuzi.com/investevents/14772|2014.6.19|易试互动|广告营销|上海|A轮|数千万人民币|蓝色光标
https://www.itjuzi.com/investevents/7085|2014.6.19|LifeSense乐心医疗电子|医疗健康|广东|A轮|数千万人民币|高榕资本Banyan Fund
https://www.itjuzi.com/investevents/8222|2014.6.19|磐拓户外|电子商务|上海|A轮|未透露|歌石投资
https://www.itjuzi.com/investevents/10492|2014.6.19|LesPark拉拉公园|SNS社交网络|北京|天使轮|100万人民币|红岭创投王忠平
https://www.itjuzi.com/investevents/6658|2014.6.18|亿采网|电子商务|北京|天使轮|数百万人民币|梅花天使创投,明势资本
https://www.itjuzi.com/investevents/9174|2014.6.18|车猫二手车(车猫网)|汽车交通|浙江|A轮|3000万人民币|元璟资本
https://www.itjuzi.com/investevents/3506|2014.6.18|MikeCRM麦客|企业服务|北京|A轮|数百万人民币|PartnerAngel伙伴创投戴志康
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4791|2014.6.18|爱屋吉屋|房产服务|上海|A轮|数百万美元|晨兴资本
https://www.itjuzi.com/investevents/4897|2014.6.18|新屿科技Crabyter|医疗健康|上海|天使轮|300万人民币|PreAngel
https://www.itjuzi.com/investevents/12809|2014.6.18|旗云流应用|移动互联网|广东|天使轮|数百万人民币|迅雷
https://www.itjuzi.com/investevents/12893|2014.6.18|娜迦科技|移动互联网|北京|天使轮|数百万人民币|触控科技
https://www.itjuzi.com/investevents/13570|2014.6.18|飞博教育(环迅教育)|教育|北京|天使轮|数百万人民币|学而思/好未来
https://www.itjuzi.com/investevents/13553|2014.6.17|趣点网络|游戏|广东|天使轮|未透露|互动娱乐
https://www.itjuzi.com/investevents/6470|2014.6.17|大藏嘉|电子商务|北京|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/7665|2014.6.17|品乐活|本地生活|上海|天使轮|300万人民币|投资方未透露
https://www.itjuzi.com/investevents/3468|2014.6.16|小猪短租网|房产服务|北京|B轮|1500万美元|君联资本,晨兴资本
https://www.itjuzi.com/investevents/14723|2014.6.16|游戏风云|游戏|上海|A轮|数千万人民币|成为资本
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/8747|2014.6.16|跟屁虫-摩安卫士|工具软件|北京|天使轮|300万人民币|北软天使基金,梅花天使创投,安芙兰创投,大河创投
https://www.itjuzi.com/investevents/10422|2014.6.16|聚会玩|游戏|上海|Pre-A轮|600万人民币|创新谷Innovalley,联创策源
https://www.itjuzi.com/investevents/1626|2014.6.14|创投圈|金融|北京|A轮|400万美元|和玉基金,奇虎360
https://www.itjuzi.com/investevents/3682|2014.6.14|新味XinweiCook|本地生活|上海|Pre-A轮|800万人民币|晨兴资本,今日资本
https://www.itjuzi.com/investevents/3928|2014.6.14|上海练练网络|SNS社交网络|上海|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/7564|2014.6.14|安心公寓|房产服务|上海|A轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/8678|2014.6.13|乐代码LiveCode China|教育|北京|天使轮|数百万人民币|极客帮创投
https://www.itjuzi.com/investevents/8896|2014.6.13|闪送|电子商务|北京|A轮|数百万美元|鼎晖投资,经纬中国
https://www.itjuzi.com/investevents/2782|2014.6.13|寓见城市青年公寓|房产服务|上海|天使轮|数百万人民币|险峰长青(险峰华兴)
https://www.itjuzi.com/investevents/3462|2014.6.13|有品PICOOC|医疗健康|北京|B轮|2100万美元|腾讯,京东
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3605|2014.6.13|投哪网|金融|广东|A轮|1亿人民币|广发信德-广发证券
https://www.itjuzi.com/investevents/4237|2014.6.13|突破网(超级学团)|教育|北京|天使轮|1000万人民币|真格基金
https://www.itjuzi.com/investevents/4268|2014.6.13|HeyJuice和聚网络|电子商务|北京|A轮|数百万美元|红杉资本中国
https://www.itjuzi.com/investevents/3588|2014.6.12|美图秀秀|移动互联网|福建|C轮|数千万美元|创新工场,启明创投
https://www.itjuzi.com/investevents/3603|2014.6.12|闻题鸟TiBird|教育|北京|天使轮|数百万人民币|新进创投
https://www.itjuzi.com/investevents/3608|2014.6.12|露薇纤体美食|本地生活|北京|天使轮|100万人民币| 青山资本
https://www.itjuzi.com/investevents/3954|2014.6.12|必趣旅行网|旅游|广东|天使轮|100万美元|CA创投
https://www.itjuzi.com/investevents/4004|2014.6.12|天天用车|汽车交通|北京|A轮|数百万美元|创新工场
https://www.itjuzi.com/investevents/4119|2014.6.12|爱鲜蜂网|本地生活|北京|天使轮|数百万人民币|Crystal Stream清流资本
https://www.itjuzi.com/investevents/4173|2014.6.12|WeCampus|SNS社交网络|上海|天使轮|数百万人民币|险峰长青(险峰华兴)
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4495|2014.6.12|洋葱数学|教育|北京|A轮|未透露|晨兴资本
https://www.itjuzi.com/investevents/4524|2014.6.12|微价商城|电子商务|广东|天使轮|数百万人民币|创业工场VenturesLab
https://www.itjuzi.com/investevents/6282|2014.6.12|美洽|企业服务|四川|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/6718|2014.6.12|疯蜜FM|电子商务|上海|天使轮|数百万人民币|丰厚资本
https://www.itjuzi.com/investevents/7549|2014.6.12|物流小秘-易达小鸟|电子商务|北京|天使轮|数百万人民币|IDG资本
https://www.itjuzi.com/investevents/7900|2014.6.12|易钱庄|金融|广东|天使轮|数百万人民币|北京众海投资
https://www.itjuzi.com/investevents/7990|2014.6.12|51用车|汽车交通|北京|B轮|1000万美元|红杉资本中国,创新工场
https://www.itjuzi.com/investevents/7507|2014.6.11|魔猴网|硬件|北京|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/7680|2014.6.11|沃森科技|文化娱乐体育|河北|天使轮|210万人民币|投资方未透露
https://www.itjuzi.com/investevents/8272|2014.6.11|派乐Parox|企业服务|浙江|天使轮|数百万人民币|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/10585|2014.6.11|叽喳-易玩信息|SNS社交网络|北京|天使轮|数百万人民币|北极光创投,触控科技
https://www.itjuzi.com/investevents/11266|2014.6.11|喵小瞳Mplanet-喵星科技|汽车交通|江苏|种子轮|数百万人民币|天使湾
https://www.itjuzi.com/investevents/4617|2014.6.11|直播党|SNS社交网络|北京|天使轮|数百万人民币|真格基金
https://www.itjuzi.com/investevents/13409|2014.6.11|潼恩教育|教育|北京|天使轮|数百万人民币|乐邦乐成
https://www.itjuzi.com/investevents/14927|2014.6.10|店商互联|电子商务|北京|天使轮|数百万人民币|险峰长青(险峰华兴)
https://www.itjuzi.com/investevents/6731|2014.6.10|质新二手车|汽车交通|北京|A轮|数千万人民币|中国平安(平安创新投)
https://www.itjuzi.com/investevents/6977|2014.6.10|爱车阵|汽车交通|北京|天使轮|数百万人民币|盛景网联(盛景嘉成),起源资本
https://www.itjuzi.com/investevents/7867|2014.6.10|肌肤管家|医疗健康|上海|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/9538|2014.6.10|轻松家电|本地生活|广东|Pre-A轮|数百万人民币|微光创投(吴宵光)
https://www.itjuzi.com/investevents/4800|2014.6.10|早餐佳|本地生活|北京|天使轮|数百万人民币|经纬中国
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/12949|2014.6.9|心怡物流|电子商务|广东|A轮|数千万人民币|阿里巴巴
https://www.itjuzi.com/investevents/6690|2014.6.9|达客旅行|旅游|北京|天使轮|650万人民币|投资方未透露
https://www.itjuzi.com/investevents/7537|2014.6.9|Whome微泛电子科技|硬件|上海|天使轮|数百万人民币|飞马基金-飞马旅
https://www.itjuzi.com/investevents/8144|2014.6.9|追剧神器|硬件|北京|天使轮|数百万人民币|创新工场
https://www.itjuzi.com/investevents/9964|2014.6.9|迪纳科技|汽车交通|江苏|B轮|数千万人民币|长安私人资本,松禾资本
https://www.itjuzi.com/investevents/10269|2014.6.9|天雷动漫TThunDer|文化娱乐体育|浙江|A轮|数千万人民币|早鸟基金
https://www.itjuzi.com/investevents/10271|2014.6.9|星龙动漫|游戏|广东|A轮|数千万人民币|拓维信息,早鸟基金
https://www.itjuzi.com/investevents/3736|2014.6.8|安心de利|金融|北京|A轮|数千万人民币|真格基金
https://www.itjuzi.com/investevents/13314|2014.6.8|上海热泛信息|游戏|上海|天使轮|数百万人民币|龙渊云腾(当乐网)
https://www.itjuzi.com/investevents/11499|2014.6.7|画友APP-快点网络|文化娱乐体育|浙江|天使轮|数百万人民币|帮实资本
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14560|2014.6.6|304文化(次元文化)|文化娱乐体育|浙江|天使轮|数百万人民币|博派资本
https://www.itjuzi.com/investevents/7947|2014.6.6|驾考团|汽车交通|四川|天使轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/6976|2014.6.5|RunMobile润华联动|文化娱乐体育|北京|A轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/10181|2014.6.5|懒财网|金融|北京|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/10500|2014.6.5|21克手机|硬件|广东|A轮|数千万人民币|小米科技
https://www.itjuzi.com/investevents/15719|2014.6.5|IPRdaily|文化娱乐体育|北京|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/12817|2014.6.4|优因云会议|企业服务|江苏|A轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/14989|2014.6.4|英方软件|企业服务|上海|A轮|数千万人民币|好望角投资
https://www.itjuzi.com/investevents/11071|2014.6.4|MorningWhistle晨哨数据|金融|上海|A轮|数千万人民币|丰实资本- 嘉实基金
https://www.itjuzi.com/investevents/3904|2014.6.4|ChineseSkill|教育|北京|天使轮|数百万人民币|云天使基金,真格基金
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4793|2014.6.4|简图APP|工具软件|北京|天使轮|数百万人民币|经纬中国
https://www.itjuzi.com/investevents/3221|2014.6.3|虎嗅网|文化娱乐体育|北京|B轮|数千万人民币|蚂蚁金服-阿里巴巴
https://www.itjuzi.com/investevents/3638|2014.6.3|苏州米粒影视Mili Pictures|文化娱乐体育|江苏|A轮|数千万人民币|深创投,常春藤资本Ivy Capital
https://www.itjuzi.com/investevents/4725|2014.6.3|LifeSmart智能家居|硬件|浙江|天使轮|1000万人民币|天使湾
https://www.itjuzi.com/investevents/8649|2014.6.3|PingPlusPlus(Ping++)|金融|上海|天使轮|数百万人民币|线性资本LinearVenture
https://www.itjuzi.com/investevents/11446|2014.6.2|粉扑网|本地生活|北京|天使轮|数百万美元|联创策源,中路资本(中路集团)
https://www.itjuzi.com/investevents/3563|2014.6.2|淘粉吧|电子商务|浙江|A轮|1亿人民币|景林投资
https://www.itjuzi.com/investevents/3670|2014.6.2|基本概念BiCi启孜|硬件|上海|天使轮|数百万人民币|PreAngel
https://www.itjuzi.com/investevents/3498|2014.6.1|有利网|金融|北京|B轮|5000万美元|晨兴资本
https://www.itjuzi.com/investevents/3744|2014.6.1|UnitedStack有云|企业服务|北京|B轮|1500万美元|红杉资本中国,IDG资本,华岩资本ChinaRock
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4533|2014.6.1|北京掌玩科技|游戏|北京|天使轮|数百万人民币|九合创投
https://www.itjuzi.com/investevents/15117|2014.6.1|飞贷金融|金融|广东|A轮|未透露|德同资本,天图资本
https://www.itjuzi.com/investevents/6430|2014.6.1|伊视可眼镜（SeeStory）|电子商务|上海|A轮|数千万人民币|九易资本
https://www.itjuzi.com/investevents/6737|2014.6.1|投资无忧|金融|重庆|天使轮|数百万人民币|易一天使
https://www.itjuzi.com/investevents/7021|2014.6.1|遥指科技|企业服务|浙江|天使轮|500万人民币|天使投资人王刚
https://www.itjuzi.com/investevents/7673|2014.6.1|寻找阿拉米|教育|浙江|天使轮|500万人民币|投资方未透露
https://www.itjuzi.com/investevents/8031|2014.6.1|e洗帮|本地生活|四川|天使轮|1300万人民币|投资方未透露
https://www.itjuzi.com/investevents/8210|2014.6.1|雪肌科技|医疗健康|浙江|天使轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/8391|2014.6.1|漫乐煲|教育|四川|种子轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/294|2014.6.1|超级课程表|教育|广东|B轮|数千万美元|阿里巴巴,红杉资本中国,联创策源
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3003|2014.6.1|PP租车|汽车交通|北京|A轮|1000万美元|红杉资本中国,IDG资本,Crystal Stream清流资本,源码资本
https://www.itjuzi.com/investevents/3143|2014.6.1|米折网|电子商务|浙江|B轮|3000万美元|IDG资本,高榕资本Banyan Fund
https://www.itjuzi.com/investevents/3371|2014.6.1|今日头条|文化娱乐体育|北京|C轮|1亿美元|红杉资本中国,新浪微博(新浪)
https://www.itjuzi.com/investevents/3372|2014.6.1|爱游戏|游戏|江苏|A轮|3亿人民币|顺网科技,中国文化产业投资基金
https://www.itjuzi.com/investevents/3373|2014.6.1|快牙|移动互联网|北京|B轮|2000万美元|IDG资本,北极光创投,创新工场
https://www.itjuzi.com/investevents/3375|2014.6.1|健一网|医疗健康|上海|A轮|3亿人民币|上海国际创投SIGVC
https://www.itjuzi.com/investevents/3389|2014.6.1|唐人影视|文化娱乐体育|上海|A轮|2亿人民币|华数传媒
https://www.itjuzi.com/investevents/3392|2014.6.1|广州恒大足球俱乐部|文化娱乐体育|广东|A轮|12亿人民币|阿里巴巴
https://www.itjuzi.com/investevents/3395|2014.6.1|蘑菇街|电子商务|浙江|C轮|2亿美元|厚朴基金,挚信资本,启明创投,IDG资本,高榕资本Banyan Fund
https://www.itjuzi.com/investevents/3445|2014.6.1|二十一世纪传媒|文化娱乐体育|广东|A轮|5亿人民币|阿里巴巴
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3461|2014.6.1|知乎|SNS社交网络|北京|B轮|2200万美元|赛富基金,启明创投
https://www.itjuzi.com/investevents/3465|2014.6.1|UCloud优刻得云计算|企业服务|上海|B轮|5000万美元|君联资本,贝塔斯曼亚洲投资基金,DCM中国
https://www.itjuzi.com/investevents/3511|2014.6.1|多米音乐|文化娱乐体育|北京|C轮|1.4亿人民币|A8音乐
https://www.itjuzi.com/investevents/3573|2014.6.1|波波网|本地生活|上海|B轮|1000万人民币|软银中国
https://www.itjuzi.com/investevents/3634|2014.6.1|笨鸟海淘|电子商务|广东|天使轮|数百万人民币|经纬中国
https://www.itjuzi.com/investevents/3635|2014.6.1|有趣岛|文化娱乐体育|上海|A轮|数千万人民币|深创投
https://www.itjuzi.com/investevents/3636|2014.6.1|他拍档电商|电子商务|广东|A轮|2250万人民币|投资方未透露
https://www.itjuzi.com/investevents/3639|2014.6.1|那好网-那好教育|教育|北京|天使轮|数百万人民币|真格基金
https://www.itjuzi.com/investevents/3686|2014.6.1|雷科技|文化娱乐体育|广东|天使轮|数百万人民币|PreAngel
https://www.itjuzi.com/investevents/3699|2014.6.1|悄悄|SNS社交网络|北京|天使轮|数百万人民币|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3702|2014.6.1|畅捷通Chanjet|企业服务|北京|IPO上市|亿元及以上其他|投资方未透露
https://www.itjuzi.com/investevents/3707|2014.6.1|好巧网|旅游|北京|A轮|数百万美元|IDG资本
https://www.itjuzi.com/investevents/3708|2014.6.1|9466网页助手|企业服务|广东|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/3711|2014.6.1|JPush极光推送|移动互联网|广东|A轮|数百万美元|IDG资本
https://www.itjuzi.com/investevents/3718|2014.6.1|点心贷|金融|北京|A轮|数千万人民币|东方弘道(弘合基金)
https://www.itjuzi.com/investevents/3775|2014.6.1|乐投壹佰|金融|北京|A轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/3782|2014.6.1|微美贷VMdai|金融|上海|A轮|1000万美元|投资方未透露
https://www.itjuzi.com/investevents/3783|2014.6.1|ABD爱梦娱乐大数据|文化娱乐体育|北京|天使轮|数百万人民币|东方弘道(弘合基金)
https://www.itjuzi.com/investevents/3788|2014.6.1|EasyWed易结网|本地生活|北京|A轮|数百万美元|IDG资本
https://www.itjuzi.com/investevents/3825|2014.6.1|玖玖金融|金融|湖北|天使轮|数百万人民币|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3855|2014.6.1|别样红云PMS|企业服务|上海|天使轮|数百万人民币|盈动投资(盈开投资)
https://www.itjuzi.com/investevents/3868|2014.6.1|蓝轨迹教育|教育|北京|A轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/3972|2014.6.1|X团装修网|房产服务|福建|A轮|数百万人民币|坚果资本
https://www.itjuzi.com/investevents/3998|2014.6.1|e保养|汽车交通|北京|天使轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/4001|2014.6.1|爱会客Oeffect|企业服务|上海|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/4032|2014.6.1|上海谷露软件|企业服务|上海|天使轮|数百万人民币|真格基金,云天使基金
https://www.itjuzi.com/investevents/4054|2014.6.1|金箍棒海外购|电子商务|上海|天使轮|数百万人民币|创新工场
https://www.itjuzi.com/investevents/4057|2014.6.1|远程卫士|硬件|广东|天使轮|未透露|BitFund.PE比特基金李笑来
https://www.itjuzi.com/investevents/4063|2014.6.1|秘密|SNS社交网络|广东|B轮|数千万美元|源码资本
https://www.itjuzi.com/investevents/4084|2014.6.1|桔子理财|金融|广东|A轮|数百万美元|经纬中国
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4087|2014.6.1|喂车车|汽车交通|广东|天使轮|数百万人民币|德迅投资
https://www.itjuzi.com/investevents/4140|2014.6.1|大通宝电子支付|金融|广东|A轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/4155|2014.6.1|好车无忧|汽车交通|北京|天使轮|数百万人民币|梅花天使创投
https://www.itjuzi.com/investevents/4158|2014.6.1|微歌|本地生活|湖南|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/4167|2014.6.1|出发吧|旅游|上海|天使轮|数百万人民币|InnoSpace创智空间
https://www.itjuzi.com/investevents/4168|2014.6.1|设享网|电子商务|上海|天使轮|未透露|InnoSpace创智空间
https://www.itjuzi.com/investevents/4169|2014.6.1|Hipengyou|SNS社交网络|上海|天使轮|未透露|InnoSpace创智空间
https://www.itjuzi.com/investevents/4170|2014.6.1|AppBei结婚宝典|本地生活|上海|天使轮|未透露|InnoSpace创智空间
https://www.itjuzi.com/investevents/4171|2014.6.1|十年后|SNS社交网络|上海|种子轮|数十万人民币|InnoSpace创智空间
https://www.itjuzi.com/investevents/4172|2014.6.1|技能银行|教育|上海|天使轮|未透露|InnoSpace创智空间,PreAngel
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4259|2014.6.1|Klook客路旅游科技|旅游|香港|种子轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/4273|2014.6.1|懂球帝|文化娱乐体育|北京|A轮|数百万美元|红杉资本中国
https://www.itjuzi.com/investevents/4307|2014.6.1|杏树林|医疗健康|北京|B轮|数千万美元|开物投资
https://www.itjuzi.com/investevents/4347|2014.6.1|无私轻生活Carshare|汽车交通|上海|天使轮|数百万人民币|投资方未透露
https://www.itjuzi.com/investevents/4385|2014.6.1|APUS麒麟合盛|移动互联网|北京|A轮|1亿人民币|北极光创投,红点投资Redpoint Ventures
https://www.itjuzi.com/investevents/4390|2014.6.1|嘉腾机器人|硬件|广东|A轮|4912万人民币|投资方未透露
https://www.itjuzi.com/investevents/4462|2014.6.1|拖把儿|旅游|北京|天使轮|数百万人民币|国富源投资
https://www.itjuzi.com/investevents/4467|2014.6.1|博斯特智能科技|硬件|广东|天使轮|数百万人民币|国富源投资
https://www.itjuzi.com/investevents/4473|2014.6.1|我得传媒|SNS社交网络|上海|A轮|1000万人民币|投资方未透露
https://www.itjuzi.com/investevents/4593|2014.6.1|酷玩乐网络|游戏|广东|A轮|数千万人民币|联创永宣
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/4600|2014.6.1|派娱科技(派趣科技)|游戏|浙江|天使轮|数百万人民币|联创永宣
https://www.itjuzi.com/investevents/4631|2014.6.1|SendCloud闪达科技|企业服务|湖北|A轮|数百万美元|源码资本
https://www.itjuzi.com/investevents/4638|2014.6.1|微飞MicroFly|移动互联网|上海|天使轮|数百万人民币|创业接力
https://www.itjuzi.com/investevents/4704|2014.6.1|嘟嘟美甲|本地生活|上海|天使轮|数百万人民币|梅花天使创投
https://www.itjuzi.com/investevents/4717|2014.6.1|Camelia山茶花科技|电子商务|北京|天使轮|数百万人民币|PreAngel
https://www.itjuzi.com/investevents/4726|2014.6.1|风先生即刻送|本地生活|浙江|天使轮|数百万人民币|天使湾
https://www.itjuzi.com/investevents/1831|2014.6.1|贝贝交友|SNS社交网络|北京|A轮|200万美元|投资方未透露
https://www.itjuzi.com/investevents/3374|2014.6.1|剧角映画|广告营销|北京|B轮|6000万人民币|天星资本,同创伟业
https://www.itjuzi.com/investevents/3377|2014.6.1|知果果网|企业服务|北京|天使轮|数百万人民币|联想之星
https://www.itjuzi.com/investevents/3378|2014.6.1|启创卓越科技|企业服务|北京|A轮|数千万人民币|中国平安(平安创新投)
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3379|2014.6.1|学习宝|教育|北京|A轮|300万美元|金沙江创投
https://www.itjuzi.com/investevents/3386|2014.6.1|大姨吗|医疗健康|北京|C轮|3000万美元|联创策源,红杉资本中国,贝塔斯曼亚洲投资基金
https://www.itjuzi.com/investevents/3387|2014.6.1|比邻|SNS社交网络|北京|A轮|1500万美元|启明创投,晨兴资本
https://www.itjuzi.com/investevents/3388|2014.6.1|智联招聘|企业服务|北京|IPO上市|亿元及以上美元|投资方未透露
https://www.itjuzi.com/investevents/3396|2014.6.1|智能360|移动互联网|上海|A轮|300万美元|戈壁投资
https://www.itjuzi.com/investevents/3398|2014.6.1|淘常州|电子商务|江苏|A轮|1.5亿人民币|盛大集团/盛大资本
https://www.itjuzi.com/investevents/3399|2014.6.1|WritePath写意达|工具软件|台湾|天使轮|53万美元|投资方未透露
https://www.itjuzi.com/investevents/3400|2014.6.1|上海天与空广告|广告营销|上海|A轮|800万人民币|蓝色光标
https://www.itjuzi.com/investevents/3405|2014.6.1|生日管家|SNS社交网络|北京|A轮|1000万人民币|东方华盖创投,奇虎360
https://www.itjuzi.com/investevents/3450|2014.6.1|九龙蓝海科技|教育|北京|A轮|1亿人民币|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/3482|2014.6.1|联众世界Ourgame|游戏|北京|F轮-上市前|500万美元|人民网
https://www.itjuzi.com/investevents/3484|2014.6.1|盛诺一家|医疗健康|北京|A轮|1000万人民币|红杉资本中国
https://www.itjuzi.com/investevents/3485|2014.6.1|彩生活彩之云|本地生活|广东|F轮-上市前|1000万美元|奇虎360
https://www.itjuzi.com/investevents/3489|2014.6.1|淘当铺|金融|北京|B轮|3000万美元|挚信资本,蓝驰创投
https://www.itjuzi.com/investevents/3494|2014.6.1|WeLab我来贷|金融|香港|A轮|1400万美元|红杉资本中国,TOM集团
https://www.itjuzi.com/investevents/3495|2014.6.1|融和友信|金融|北京|天使轮|数百万人民币|纽信创投
https://www.itjuzi.com/investevents/3496|2014.6.1|途家网|房产服务|北京|C轮|1亿美元|携程,HomeAway
https://www.itjuzi.com/investevents/3505|2014.6.1|Jamojoy扎西嘉淼科技|游戏|北京|天使轮|100万美元|投资方未透露
